"subject","absVD","OV","trial","choice","rt","leftval","rightval","VD","fixDurLeft","fixDurRight","fixDurTotal","EL","ER","x1","x2"
27,2,16,39,1,1311,7,9,-2,236,490,726,0.325068870523416,0.674931129476584,-3.79889807162534,1.79889807162534
27,2,16,40,1,1024,9,7,2,439,0,439,1,0,9,-7
27,2,16,41,0,1353,7,9,-2,137,631,768,0.178385416666667,0.821614583333333,-6.14583333333333,4.14583333333333
27,2,16,42,1,885,7,9,-2,300,0,300,1,0,7,-9
27,2,16,43,0,1480,7,9,-2,344,551,895,0.384357541899441,0.615642458100559,-2.85027932960894,0.850279329608938
27,2,16,44,1,1914,9,7,2,775,554,1329,0.583145221971407,0.416854778028593,2.33032355154251,-0.330323551542513
27,2,16,45,0,1596,9,7,2,315,696,1011,0.311572700296736,0.688427299703264,-2.01483679525223,4.01483679525223
27,2,16,46,0,2105,7,9,-2,679,841,1520,0.446710526315789,0.553289473684211,-1.85263157894737,-0.147368421052631
27,2,16,47,0,1123,7,9,-2,49,489,538,0.0910780669144981,0.908921933085502,-7.54275092936803,5.54275092936803
27,2,16,48,1,763,9,7,2,178,0,178,1,0,9,-7
27,2,16,49,0,1024,7,9,-2,0,439,439,0,1,-9,7
27,2,16,50,1,1755,9,7,2,553,617,1170,0.472649572649573,0.527350427350427,0.562393162393162,1.43760683760684
27,2,16,51,1,1385,9,7,2,398,402,800,0.4975,0.5025,0.96,1.04
27,2,16,52,0,1474,9,7,2,547,342,889,0.615298087739033,0.384701912260967,2.84476940382452,-0.844769403824521
27,2,16,53,0,1123,7,9,-2,0,538,538,0,1,-9,7
27,2,16,54,1,922,9,7,2,337,0,337,1,0,9,-7
27,2,16,55,0,795,7,9,-2,0,210,210,0,1,-9,7
27,2,16,56,1,2948,7,9,-2,1210,1153,2363,0.512060939483707,0.487939060516293,-0.807024968260686,-1.19297503173931
27,2,16,57,0,1945,7,9,-2,737,623,1360,0.541911764705882,0.458088235294118,-0.329411764705883,-1.67058823529412
27,2,16,58,0,2775,7,9,-2,1213,977,2190,0.553881278538813,0.446118721461187,-0.137899543378996,-1.862100456621
27,2,16,59,0,850,7,9,-2,0,265,265,0,1,-9,7
27,2,16,60,0,1471,9,7,2,373,513,886,0.420993227990971,0.579006772009029,-0.264108352144469,2.26410835214447
27,2,16,61,1,1504,9,7,2,389,530,919,0.423286180631121,0.576713819368879,-0.227421109902068,2.22742110990207
27,2,16,62,1,1308,7,9,-2,638,85,723,0.882434301521438,0.117565698478562,5.11894882434301,-7.11894882434302
27,2,16,63,0,921,7,9,-2,0,336,336,0,1,-9,7
27,2,16,64,1,1028,9,7,2,443,0,443,1,0,9,-7
27,2,16,65,0,983,7,9,-2,0,398,398,0,1,-9,7
27,2,16,66,1,910,9,7,2,325,0,325,1,0,9,-7
27,2,16,67,0,948,9,7,2,0,363,363,0,1,-7,9
27,2,16,68,1,887,7,9,-2,302,0,302,1,0,7,-9
27,2,16,69,0,1799,7,9,-2,409,805,1214,0.336902800658979,0.663097199341021,-3.60955518945634,1.60955518945634
27,2,16,70,1,762,7,9,-2,177,0,177,1,0,7,-9
27,2,16,71,0,1479,7,9,-2,340,554,894,0.380313199105145,0.619686800894855,-2.91498881431767,0.914988814317674
27,2,16,72,0,1586,7,9,-2,438,563,1001,0.437562437562438,0.562437562437562,-1.999000999001,-0.000999000999000632
27,2,16,73,1,2137,9,7,2,654,898,1552,0.42139175257732,0.57860824742268,-0.257731958762887,2.25773195876289
27,2,16,74,1,1743,7,9,-2,790,368,1158,0.682210708117444,0.317789291882556,1.9153713298791,-3.9153713298791
27,2,16,75,0,1194,9,7,2,0,609,609,0,1,-7,9
27,2,16,76,1,1113,7,9,-2,528,0,528,1,0,7,-9
27,2,16,77,0,842,7,9,-2,0,257,257,0,1,-9,7
27,2,16,78,1,772,9,7,2,187,0,187,1,0,9,-7
27,2,16,79,1,2166,7,9,-2,828,753,1581,0.523719165085389,0.476280834914611,-0.620493358633776,-1.37950664136622
27,2,16,80,0,1404,7,9,-2,644,175,819,0.786324786324786,0.213675213675214,3.58119658119658,-5.58119658119658
27,2,16,81,1,2788,9,7,2,1048,1155,2203,0.475714934180663,0.524285065819337,0.611438946890604,1.3885610531094
27,2,16,82,1,2226,7,9,-2,1071,570,1641,0.652650822669104,0.347349177330896,1.44241316270567,-3.44241316270567
27,2,16,83,1,2217,7,9,-2,761,871,1632,0.466299019607843,0.533700980392157,-1.53921568627451,-0.460784313725491
27,2,16,84,1,1033,7,9,-2,448,0,448,1,0,7,-9
27,2,16,85,0,808,9,7,2,0,223,223,0,1,-7,9
27,2,16,86,1,2280,9,7,2,1193,502,1695,0.703834808259587,0.296165191740413,4.26135693215339,-2.26135693215339
27,2,16,87,0,780,7,9,-2,0,195,195,0,1,-9,7
27,2,16,88,1,1772,7,9,-2,657,530,1187,0.553496208930076,0.446503791069924,-0.144060657118787,-1.85593934288121
27,2,16,89,0,2136,7,9,-2,589,962,1551,0.379754996776273,0.620245003223727,-2.92392005157963,0.923920051579626
27,2,16,90,0,2475,7,9,-2,1219,671,1890,0.644973544973545,0.355026455026455,1.31957671957672,-3.31957671957672
27,2,16,91,1,1501,9,7,2,269,647,916,0.293668122270742,0.706331877729258,-2.30131004366812,4.30131004366812
27,2,16,92,1,962,7,9,-2,303,74,377,0.803713527851459,0.196286472148541,3.85941644562334,-5.85941644562334
27,2,16,93,1,1566,7,9,-2,421,560,981,0.429153924566769,0.570846075433231,-2.1335372069317,0.133537206931702
27,2,16,94,1,842,9,7,2,257,0,257,1,0,9,-7
27,2,16,95,1,2373,7,9,-2,1086,702,1788,0.60738255033557,0.39261744966443,0.718120805369127,-2.71812080536913
27,2,16,96,1,2132,9,7,2,769,778,1547,0.497091144149968,0.502908855850032,0.953458306399483,1.04654169360052
27,2,16,97,1,1442,9,7,2,187,670,857,0.218203033838973,0.781796966161027,-3.50875145857643,5.50875145857643
27,2,16,98,1,3637,9,7,2,1773,1279,3052,0.580930537352556,0.419069462647444,2.29488859764089,-0.294888597640891
27,2,16,99,0,1068,9,7,2,0,483,483,0,1,-7,9
27,2,16,100,0,1010,7,9,-2,425,0,425,1,0,7,-9
28,2,16,1,0,3529,9,7,2,1589,1375,2964,0.536099865047234,0.463900134952767,1.57759784075574,0.422402159244264
28,2,16,2,1,885,9,7,2,320,0,320,1,0,9,-7
28,2,16,3,0,1045,9,7,2,0,480,480,0,1,-7,9
28,2,16,4,0,1293,7,9,-2,401,327,728,0.550824175824176,0.449175824175824,-0.186813186813187,-1.81318681318681
28,2,16,5,1,3456,9,7,2,1072,1819,2891,0.370805949498443,0.629194050501557,-1.0671048080249,3.0671048080249
28,2,16,6,1,1277,9,7,2,286,426,712,0.401685393258427,0.598314606741573,-0.573033707865169,2.57303370786517
28,2,16,7,1,1600,7,9,-2,373,662,1035,0.360386473429952,0.639613526570048,-3.23381642512077,1.23381642512077
28,2,16,8,0,2185,7,9,-2,760,860,1620,0.469135802469136,0.530864197530864,-1.49382716049383,-0.506172839506173
28,2,16,9,0,808,9,7,2,0,243,243,0,1,-7,9
28,2,16,10,1,1984,9,7,2,781,638,1419,0.550387596899225,0.449612403100775,1.8062015503876,0.193798449612403
28,2,16,11,0,1879,7,9,-2,518,796,1314,0.394216133942161,0.605783866057839,-2.69254185692542,0.692541856925418
28,2,16,12,1,783,9,7,2,218,0,218,1,0,9,-7
28,2,16,13,0,872,7,9,-2,0,307,307,0,1,-9,7
28,2,16,14,1,814,7,9,-2,249,0,249,1,0,7,-9
28,2,16,15,0,881,9,7,2,0,316,316,0,1,-7,9
28,2,16,16,1,818,7,9,-2,253,0,253,1,0,7,-9
28,2,16,17,0,736,7,9,-2,0,171,171,0,1,-9,7
28,2,16,18,0,1441,9,7,2,489,387,876,0.558219178082192,0.441780821917808,1.93150684931507,0.0684931506849313
28,2,16,19,0,1735,9,7,2,420,750,1170,0.358974358974359,0.641025641025641,-1.25641025641026,3.25641025641026
28,2,16,20,0,1673,9,7,2,634,474,1108,0.572202166064982,0.427797833935018,2.15523465703971,-0.155234657039712
28,2,16,21,0,815,9,7,2,0,250,250,0,1,-7,9
28,2,16,22,1,1756,7,9,-2,905,286,1191,0.759865659109992,0.240134340890008,3.15785054575987,-5.15785054575987
28,2,16,23,1,2204,9,7,2,488,1151,1639,0.297742525930445,0.702257474069555,-2.23611958511287,4.23611958511287
28,2,16,24,1,1372,9,7,2,508,299,807,0.629491945477076,0.370508054522924,3.07187112763321,-1.07187112763321
28,2,16,25,0,1030,7,9,-2,0,465,465,0,1,-9,7
28,2,16,26,1,1932,9,7,2,714,653,1367,0.522311631309437,0.477688368690563,1.35698610095099,0.643013899049013
28,2,16,27,0,839,9,7,2,0,274,274,0,1,-7,9
28,2,16,28,1,819,9,7,2,254,0,254,1,0,9,-7
28,2,16,29,1,1710,9,7,2,410,735,1145,0.358078602620087,0.641921397379913,-1.2707423580786,3.2707423580786
28,2,16,30,1,770,9,7,2,205,0,205,1,0,9,-7
28,2,16,31,0,795,9,7,2,0,230,230,0,1,-7,9
28,2,16,32,1,906,7,9,-2,341,0,341,1,0,7,-9
28,2,16,33,0,1127,9,7,2,0,562,562,0,1,-7,9
28,2,16,34,1,952,9,7,2,387,0,387,1,0,9,-7
28,2,16,35,0,2465,9,7,2,932,968,1900,0.490526315789474,0.509473684210526,0.848421052631579,1.15157894736842
28,2,16,36,1,4215,9,7,2,1784,1866,3650,0.488767123287671,0.511232876712329,0.820273972602739,1.17972602739726
28,2,16,37,1,1485,9,7,2,334,586,920,0.36304347826087,0.63695652173913,-1.19130434782609,3.19130434782609
28,2,16,38,0,1193,9,7,2,302,326,628,0.480891719745223,0.519108280254777,0.694267515923567,1.30573248407643
28,2,16,39,1,2523,9,7,2,939,1019,1958,0.479570990806946,0.520429009193054,0.673135852911134,1.32686414708887
28,2,16,40,1,809,9,7,2,244,0,244,1,0,9,-7
28,2,16,41,0,1159,7,9,-2,0,594,594,0,1,-9,7
28,2,16,42,1,857,7,9,-2,292,0,292,1,0,7,-9
28,2,16,43,0,847,7,9,-2,0,282,282,0,1,-9,7
28,2,16,44,1,1001,9,7,2,357,79,436,0.818807339449541,0.181192660550459,6.10091743119266,-4.10091743119266
28,2,16,45,0,2006,7,9,-2,651,790,1441,0.45176960444136,0.54823039555864,-1.77168632893824,-0.228313671061762
28,2,16,46,1,836,9,7,2,271,0,271,1,0,9,-7
28,2,16,47,0,2132,7,9,-2,627,940,1567,0.400127632418634,0.599872367581366,-2.59795788130185,0.59795788130185
28,2,16,48,1,3791,9,7,2,1579,1647,3226,0.489460632362058,0.510539367637942,0.831370117792932,1.16862988220707
28,2,16,49,0,992,9,7,2,0,427,427,0,1,-7,9
28,2,16,50,1,934,9,7,2,369,0,369,1,0,9,-7
28,2,16,51,0,797,7,9,-2,0,232,232,0,1,-9,7
28,2,16,52,1,1686,9,7,2,829,292,1121,0.739518287243533,0.260481712756467,4.83229259589652,-2.83229259589652
28,2,16,53,0,845,7,9,-2,0,280,280,0,1,-9,7
28,2,16,54,1,752,9,7,2,187,0,187,1,0,9,-7
28,2,16,55,0,948,7,9,-2,0,383,383,0,1,-9,7
28,2,16,56,1,2609,7,9,-2,1238,806,2044,0.605675146771037,0.394324853228963,0.690802348336595,-2.69080234833659
28,2,16,57,0,1701,9,7,2,315,821,1136,0.277288732394366,0.722711267605634,-2.56338028169014,4.56338028169014
28,2,16,58,1,787,9,7,2,222,0,222,1,0,9,-7
28,2,16,59,0,1124,9,7,2,0,559,559,0,1,-7,9
28,2,16,60,0,1643,7,9,-2,444,634,1078,0.411873840445269,0.588126159554731,-2.4100185528757,0.410018552875696
28,2,16,61,0,838,7,9,-2,0,273,273,0,1,-9,7
28,2,16,62,1,853,9,7,2,288,0,288,1,0,9,-7
28,2,16,63,0,726,7,9,-2,0,161,161,0,1,-9,7
28,2,16,64,1,1504,9,7,2,476,463,939,0.50692225772098,0.49307774227902,1.11075612353568,0.889243876464324
28,2,16,65,1,1417,9,7,2,557,295,852,0.653755868544601,0.346244131455399,3.46009389671362,-1.46009389671362
28,2,16,66,0,1104,7,9,-2,281,258,539,0.521335807050093,0.478664192949907,-0.658627087198516,-1.34137291280148
28,2,16,67,0,681,7,9,-2,0,116,116,0,1,-9,7
28,2,16,68,1,2045,7,9,-2,1109,371,1480,0.749324324324324,0.250675675675676,2.98918918918919,-4.98918918918919
28,2,16,69,0,705,7,9,-2,0,140,140,0,1,-9,7
28,2,16,70,1,1992,9,7,2,765,662,1427,0.536089698668535,0.463910301331465,1.57743517869657,0.422564821303434
28,2,16,71,0,840,7,9,-2,0,275,275,0,1,-9,7
28,2,16,72,1,2162,9,7,2,1065,532,1597,0.666875391358798,0.333124608641202,3.67000626174076,-1.67000626174076
28,2,16,73,0,921,9,7,2,0,356,356,0,1,-7,9
28,2,16,74,1,1258,9,7,2,516,177,693,0.744588744588745,0.255411255411255,4.91341991341991,-2.91341991341991
28,2,16,75,1,1368,9,7,2,513,290,803,0.638854296388543,0.361145703611457,3.22166874221669,-1.22166874221669
28,2,16,76,1,880,7,9,-2,315,0,315,1,0,7,-9
28,2,16,77,1,1575,9,7,2,272,738,1010,0.269306930693069,0.730693069306931,-2.69108910891089,4.69108910891089
28,2,16,78,0,1680,9,7,2,521,594,1115,0.467264573991031,0.532735426008969,0.476233183856503,1.5237668161435
28,2,16,79,1,2226,9,7,2,1001,660,1661,0.602649006622517,0.397350993377483,2.64238410596026,-0.642384105960265
28,2,16,80,1,1845,9,7,2,998,282,1280,0.7796875,0.2203125,5.475,-3.475
28,2,16,81,0,1397,7,9,-2,399,433,832,0.479567307692308,0.520432692307692,-1.32692307692308,-0.673076923076923
28,2,16,82,1,702,9,7,2,137,0,137,1,0,9,-7
28,2,16,83,0,2792,9,7,2,528,1699,2227,0.237090255949708,0.762909744050292,-3.20655590480467,5.20655590480467
28,2,16,84,0,1478,9,7,2,514,399,913,0.562979189485214,0.437020810514786,2.00766703176342,-0.00766703176341688
28,2,16,85,0,785,9,7,2,0,220,220,0,1,-7,9
28,2,16,86,1,3044,9,7,2,1361,1118,2479,0.54901169826543,0.45098830173457,1.78418717224687,0.215812827753126
28,2,16,87,0,1574,7,9,-2,254,755,1009,0.251734390485629,0.748265609514371,-4.97224975222993,2.97224975222993
28,2,16,88,1,883,9,7,2,318,0,318,1,0,9,-7
28,2,16,89,1,3339,9,7,2,1347,1427,2774,0.485580389329488,0.514419610670512,0.76928622927181,1.23071377072819
28,2,16,90,1,724,7,9,-2,159,0,159,1,0,7,-9
28,2,16,91,0,874,7,9,-2,0,309,309,0,1,-9,7
28,2,16,92,1,1319,9,7,2,422,332,754,0.559681697612732,0.440318302387268,1.95490716180371,0.0450928381962861
28,2,16,93,1,1493,9,7,2,285,643,928,0.307112068965517,0.692887931034483,-2.08620689655172,4.08620689655172
28,2,16,94,1,971,7,9,-2,406,0,406,1,0,7,-9
28,2,16,95,1,3882,9,7,2,1284,2033,3317,0.387096774193548,0.612903225806452,-0.806451612903226,2.80645161290323
28,2,16,96,1,801,9,7,2,236,0,236,1,0,9,-7
28,2,16,97,0,1038,9,7,2,0,473,473,0,1,-7,9
28,2,16,98,1,1544,9,7,2,688,291,979,0.702757916241062,0.297242083758938,4.244126659857,-2.244126659857
28,2,16,99,0,983,7,9,-2,0,418,418,0,1,-9,7
28,2,16,100,1,885,7,9,-2,320,0,320,1,0,7,-9
29,2,16,1,0,1123,9,7,2,29,632,661,0.0438729198184569,0.956127080181543,-6.29803328290469,8.29803328290469
29,2,16,2,0,1129,7,9,-2,518,149,667,0.776611694152924,0.223388305847076,3.42578710644678,-5.42578710644678
29,2,16,3,0,913,7,9,-2,0,451,451,0,1,-9,7
29,2,16,4,0,2818,7,9,-2,1422,934,2356,0.603565365025467,0.396434634974533,0.657045840407469,-2.65704584040747
29,2,16,5,0,959,7,9,-2,0,497,497,0,1,-9,7
29,2,16,6,1,1116,9,7,2,654,0,654,1,0,9,-7
29,2,16,7,1,1278,9,7,2,368,448,816,0.450980392156863,0.549019607843137,0.215686274509803,1.7843137254902
29,2,16,8,1,764,7,9,-2,302,0,302,1,0,7,-9
29,2,16,9,0,1160,9,7,2,282,416,698,0.404011461318052,0.595988538681948,-0.535816618911175,2.53581661891117
29,2,16,10,1,948,9,7,2,486,0,486,1,0,9,-7
29,2,16,11,1,1405,9,7,2,451,492,943,0.478260869565217,0.521739130434783,0.652173913043479,1.34782608695652
29,2,16,12,1,984,9,7,2,522,0,522,1,0,9,-7
29,2,16,13,0,1850,7,9,-2,632,756,1388,0.455331412103746,0.544668587896254,-1.71469740634006,-0.285302593659942
29,2,16,14,0,2061,9,7,2,747,852,1599,0.467166979362101,0.532833020637899,0.47467166979362,1.52532833020638
29,2,16,15,0,629,7,9,-2,0,167,167,0,1,-9,7
29,2,16,16,0,711,7,9,-2,249,0,249,1,0,7,-9
29,2,16,17,0,1787,7,9,-2,343,982,1325,0.258867924528302,0.741132075471698,-4.85811320754717,2.85811320754717
29,2,16,18,0,3636,9,7,2,1361,1813,3174,0.428796471329553,0.571203528670447,-0.139256458727159,2.13925645872716
29,2,16,19,1,1197,9,7,2,398,337,735,0.541496598639456,0.458503401360544,1.66394557823129,0.336054421768708
29,2,16,20,1,1097,9,7,2,610,25,635,0.960629921259842,0.0393700787401575,8.37007874015748,-6.37007874015748
29,2,16,21,0,749,7,9,-2,0,287,287,0,1,-9,7
29,2,16,22,0,1360,9,7,2,481,417,898,0.535634743875278,0.464365256124722,1.57015590200445,0.429844097995546
29,2,16,23,1,2383,9,7,2,950,971,1921,0.494534096824571,0.505465903175429,0.912545549193129,1.08745445080687
29,2,16,24,1,882,9,7,2,420,0,420,1,0,9,-7
29,2,16,25,0,2680,9,7,2,781,1437,2218,0.352119026149684,0.647880973850316,-1.36609558160505,3.36609558160505
29,2,16,26,1,746,9,7,2,284,0,284,1,0,9,-7
29,2,16,27,0,688,9,7,2,0,226,226,0,1,-7,9
29,2,16,28,0,1346,7,9,-2,461,423,884,0.521493212669683,0.478506787330317,-0.656108597285067,-1.34389140271493
29,2,16,29,1,1313,9,7,2,153,698,851,0.17978848413631,0.82021151586369,-4.12338425381904,6.12338425381904
29,2,16,30,1,1575,7,9,-2,696,417,1113,0.62533692722372,0.37466307277628,1.00539083557952,-3.00539083557952
29,2,16,31,0,742,7,9,-2,0,280,280,0,1,-9,7
29,2,16,32,1,992,7,9,-2,504,26,530,0.950943396226415,0.0490566037735849,6.21509433962264,-8.21509433962264
29,2,16,33,0,1355,7,9,-2,598,295,893,0.669652855543113,0.330347144456887,1.71444568868981,-3.71444568868981
29,2,16,34,1,1557,9,7,2,845,250,1095,0.771689497716895,0.228310502283105,5.34703196347032,-3.34703196347032
29,2,16,35,0,824,9,7,2,95,267,362,0.262430939226519,0.737569060773481,-2.80110497237569,4.80110497237569
29,2,16,36,1,1967,7,9,-2,997,508,1505,0.662458471760797,0.337541528239203,1.59933554817276,-3.59933554817276
29,2,16,37,0,789,7,9,-2,0,327,327,0,1,-9,7
29,2,16,38,0,1123,7,9,-2,450,211,661,0.680786686838124,0.319213313161876,1.89258698940999,-3.89258698940998
29,2,16,39,0,1237,7,9,-2,327,448,775,0.421935483870968,0.578064516129032,-2.24903225806452,0.249032258064517
29,2,16,40,1,708,7,9,-2,246,0,246,1,0,7,-9
29,2,16,41,0,1658,7,9,-2,388,808,1196,0.324414715719064,0.675585284280936,-3.80936454849498,1.80936454849498
29,2,16,42,1,896,7,9,-2,434,0,434,1,0,7,-9
29,2,16,43,0,637,9,7,2,0,175,175,0,1,-7,9
29,2,16,44,0,1376,7,9,-2,586,328,914,0.641137855579869,0.358862144420131,1.2582056892779,-3.2582056892779
29,2,16,45,1,976,9,7,2,155,359,514,0.301556420233463,0.698443579766537,-2.17509727626459,4.17509727626459
29,2,16,46,0,2374,7,9,-2,1084,828,1912,0.566945606694561,0.433054393305439,0.0711297071129704,-2.07112970711297
29,2,16,47,0,1072,7,9,-2,303,307,610,0.49672131147541,0.50327868852459,-1.05245901639344,-0.947540983606557
29,2,16,48,0,2207,7,9,-2,876,869,1745,0.502005730659026,0.497994269340974,-0.967908309455588,-1.03209169054441
29,2,16,49,0,7412,7,9,-2,3138,3812,6950,0.451510791366906,0.548489208633093,-1.7758273381295,-0.224172661870504
29,2,16,50,0,1047,7,9,-2,560,25,585,0.957264957264957,0.0427350427350427,6.31623931623932,-8.31623931623932
29,2,16,51,0,803,7,9,-2,0,341,341,0,1,-9,7
29,2,16,52,1,663,9,7,2,201,0,201,1,0,9,-7
29,2,16,53,0,1115,7,9,-2,264,389,653,0.404287901990812,0.595712098009188,-2.53139356814701,0.531393568147013
29,2,16,54,1,763,9,7,2,301,0,301,1,0,9,-7
29,2,16,55,0,665,7,9,-2,0,203,203,0,1,-9,7
29,2,16,56,0,1733,7,9,-2,741,530,1271,0.58300550747443,0.41699449252557,0.328088119590873,-2.32808811959087
29,2,16,57,1,1778,9,7,2,674,642,1316,0.512158054711246,0.487841945288754,1.19452887537994,0.80547112462006
29,2,16,58,1,604,9,7,2,142,0,142,1,0,9,-7
29,2,16,59,0,1370,7,9,-2,282,626,908,0.31057268722467,0.68942731277533,-4.03083700440529,2.03083700440529
29,2,16,60,1,814,7,9,-2,352,0,352,1,0,7,-9
29,2,16,61,1,1565,9,7,2,527,576,1103,0.477787851314597,0.522212148685403,0.644605621033545,1.35539437896646
29,2,16,62,0,1183,7,9,-2,451,270,721,0.625520110957004,0.374479889042996,1.00832177531207,-3.00832177531207
29,2,16,63,0,3077,9,7,2,835,1780,2615,0.319311663479924,0.680688336520076,-1.89101338432122,3.89101338432122
29,2,16,64,1,947,7,9,-2,485,0,485,1,0,7,-9
29,2,16,65,0,757,7,9,-2,0,295,295,0,1,-9,7
29,2,16,66,1,1532,7,9,-2,774,296,1070,0.723364485981308,0.276635514018692,2.57383177570093,-4.57383177570093
29,2,16,67,0,1622,7,9,-2,604,556,1160,0.520689655172414,0.479310344827586,-0.66896551724138,-1.33103448275862
29,2,16,68,1,2122,7,9,-2,1242,418,1660,0.748192771084337,0.251807228915663,2.9710843373494,-4.9710843373494
29,2,16,69,0,788,7,9,-2,0,326,326,0,1,-9,7
29,2,16,70,1,754,7,9,-2,292,0,292,1,0,7,-9
29,2,16,71,0,967,9,7,2,0,505,505,0,1,-7,9
29,2,16,72,1,826,9,7,2,364,0,364,1,0,9,-7
29,2,16,73,1,2190,9,7,2,675,1053,1728,0.390625,0.609375,-0.75,2.75
29,2,16,74,1,700,9,7,2,238,0,238,1,0,9,-7
29,2,16,75,0,712,7,9,-2,0,250,250,0,1,-9,7
29,2,16,76,0,2008,7,9,-2,1099,447,1546,0.710866752910737,0.289133247089263,2.3738680465718,-4.3738680465718
29,2,16,77,0,654,7,9,-2,0,192,192,0,1,-9,7
29,2,16,78,0,1489,9,7,2,526,501,1027,0.512171372930867,0.487828627069133,1.19474196689387,0.805258033106135
29,2,16,79,0,807,7,9,-2,0,345,345,0,1,-9,7
29,2,16,80,1,773,9,7,2,311,0,311,1,0,9,-7
29,2,16,81,0,818,7,9,-2,0,356,356,0,1,-9,7
29,2,16,82,0,1826,7,9,-2,699,665,1364,0.512463343108504,0.487536656891496,-0.80058651026393,-1.19941348973607
29,2,16,83,0,817,7,9,-2,0,355,355,0,1,-9,7
29,2,16,84,1,2055,9,7,2,889,704,1593,0.558066541117389,0.441933458882611,1.92906465787822,0.0709353421217824
29,2,16,85,0,765,7,9,-2,0,303,303,0,1,-9,7
29,2,16,86,0,2342,9,7,2,921,959,1880,0.489893617021277,0.510106382978723,0.838297872340426,1.16170212765957
29,2,16,87,0,2105,7,9,-2,586,1057,1643,0.356664637857578,0.643335362142422,-3.29336579427876,1.29336579427876
29,2,16,88,1,779,7,9,-2,317,0,317,1,0,7,-9
29,2,16,89,1,3443,7,9,-2,1415,1566,2981,0.474672928547467,0.525327071452533,-1.40523314324052,-0.594766856759477
29,2,16,90,1,752,9,7,2,290,0,290,1,0,9,-7
29,2,16,91,1,1111,7,9,-2,325,324,649,0.500770416024653,0.499229583975347,-0.987673343605547,-1.01232665639445
29,2,16,92,1,1033,7,9,-2,571,0,571,1,0,7,-9
29,2,16,93,0,776,7,9,-2,0,314,314,0,1,-9,7
29,2,16,94,1,2039,7,9,-2,851,726,1577,0.539632213062777,0.460367786937223,-0.365884590995561,-1.63411540900444
29,2,16,95,1,1335,7,9,-2,531,342,873,0.608247422680412,0.391752577319588,0.731958762886598,-2.7319587628866
29,2,16,96,1,1229,7,9,-2,741,26,767,0.966101694915254,0.0338983050847458,6.45762711864407,-8.45762711864407
29,2,16,97,0,654,7,9,-2,0,192,192,0,1,-9,7
29,2,16,98,1,939,9,7,2,477,0,477,1,0,9,-7
29,2,16,99,1,1453,9,7,2,382,609,991,0.385469223007064,0.614530776992936,-0.832492431886983,2.83249243188698
29,2,16,100,1,546,9,7,2,84,0,84,1,0,9,-7
30,2,16,1,0,2231,9,7,2,617,1017,1634,0.377600979192166,0.622399020807833,-0.958384332925336,2.95838433292534
30,2,16,2,1,753,7,9,-2,156,0,156,1,0,7,-9
30,2,16,3,0,851,7,9,-2,0,254,254,0,1,-9,7
30,2,16,4,0,1178,7,9,-2,260,321,581,0.44750430292599,0.55249569707401,-1.83993115318417,-0.160068846815835
30,2,16,5,0,807,7,9,-2,0,210,210,0,1,-9,7
30,2,16,6,0,1266,7,9,-2,593,76,669,0.886397608370703,0.113602391629297,5.18236173393124,-7.18236173393124
30,2,16,7,1,3114,7,9,-2,1026,1491,2517,0.407628128724672,0.592371871275328,-2.47794994040524,0.477949940405245
30,2,16,8,0,2781,7,9,-2,1315,869,2184,0.602106227106227,0.397893772893773,0.633699633699634,-2.63369963369963
30,2,16,9,1,1334,9,7,2,484,253,737,0.656716417910448,0.343283582089552,3.50746268656716,-1.50746268656716
30,2,16,10,0,1472,7,9,-2,517,358,875,0.590857142857143,0.409142857142857,0.453714285714286,-2.45371428571429
30,2,16,11,0,1100,7,9,-2,0,503,503,0,1,-9,7
30,2,16,12,1,1033,7,9,-2,436,0,436,1,0,7,-9
30,2,16,13,0,1032,9,7,2,0,435,435,0,1,-7,9
30,2,16,14,1,978,7,9,-2,360,21,381,0.94488188976378,0.0551181102362205,6.11811023622047,-8.11811023622047
30,2,16,15,0,1019,7,9,-2,0,422,422,0,1,-9,7
30,2,16,16,1,2754,7,9,-2,1338,819,2157,0.620305980528512,0.379694019471488,0.924895688456189,-2.92489568845619
30,2,16,17,0,1300,9,7,2,23,680,703,0.0327169274537696,0.96728307254623,-6.47652916073969,8.47652916073969
30,2,16,18,1,1234,7,9,-2,494,143,637,0.775510204081633,0.224489795918367,3.40816326530612,-5.40816326530612
30,2,16,19,0,2109,7,9,-2,456,1056,1512,0.301587301587302,0.698412698412698,-4.17460317460317,2.17460317460317
30,2,16,20,1,782,7,9,-2,185,0,185,1,0,7,-9
30,2,16,21,0,988,9,7,2,0,391,391,0,1,-7,9
30,2,16,22,1,1097,9,7,2,500,0,500,1,0,9,-7
30,2,16,23,1,3165,9,7,2,1194,1374,2568,0.464953271028037,0.535046728971963,0.439252336448599,1.5607476635514
30,2,16,24,0,2066,7,9,-2,736,733,1469,0.501021102791014,0.498978897208986,-0.983662355343771,-1.01633764465623
30,2,16,25,0,797,7,9,-2,0,200,200,0,1,-9,7
30,2,16,26,1,889,9,7,2,292,0,292,1,0,9,-7
30,2,16,27,0,893,7,9,-2,0,296,296,0,1,-9,7
30,2,16,28,0,1163,7,9,-2,416,150,566,0.734982332155477,0.265017667844523,2.75971731448763,-4.75971731448763
30,2,16,29,0,1053,9,7,2,0,456,456,0,1,-7,9
30,2,16,30,1,795,9,7,2,198,0,198,1,0,9,-7
30,2,16,31,0,747,7,9,-2,0,150,150,0,1,-9,7
